raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
敬仰苏东坡，喜欢林语堂，因而毫不犹豫地买了这本书。此书别于其他类的人物传记，平实叙述穿插不少闲趣逸事，读来令人大有从头到尾一睹为快的畅意。想来妙笔生花的林语堂单单挑苏东坡写传，或许缘于两人相似的乐观博学精神。东坡诗词书画样样精通，仕途坎坷却一生为民请命，屡遭贬谪但广游乐活。语堂先生语言运筹帷幄，散文小说无不堪称精品，虽多年在外奔波，但乐在其中。一书以察两人，品人胜于观文。,敬仰苏东坡 喜欢林语堂 因而毫不犹豫地买了这本书 此书别于其他类的人物传记 平实叙述穿插不少闲趣逸事 读来令人大有从头到尾一睹为快的畅意 想来妙笔生花的林语堂单单挑苏东坡写传 或许缘于两人相似的乐观博学精神 东坡诗词书画样样精通 仕途坎坷却一生为民请命 屡遭贬谪但广游乐活 语堂先生语言运筹帷幄 散文小说无不堪称精品 虽多年在外奔波 但乐在其中 一书以察两人 品人胜于观文,ChnSentiCorp,1,5.0,5
很不喜欢这种小女人过着自以为小资的生活，每次都联想到夜上海的情景，不是很让人舒服，只有颓废的感觉。,很不喜欢这种小女人过着自以为小资的生活 每次都联想到夜上海的情景 不是很让人舒服 只有颓废的感觉,ChnSentiCorp,0,0.3,0
孩子的妈妈哪？[思考]//@大明_朱皓: 又准备做女寨主了？押寨丈夫要不要[嘻嘻],孩子的妈妈哪 思考 又准备做女寨主了 押寨丈夫要不要 嘻嘻,WEIBO,1,1.0,1
送餐很快，这么冷的天气辛苦了,送餐很快 这么冷的天气辛苦了,WAIMAI,1,1.5,1
太TM慢了,太TM慢了,WAIMAI,0,2.9,3
[衰]这。。。该穿什么啊？大衣？羽绒背心可以穿了[哈哈],衰 这 该穿什么啊 大衣 羽绒背心可以穿了 哈哈,WEIBO,0,1.0,1
5月初入住这家酒店，只可以用2个字形容“糟糕”，是我见过的最差的5星级，晚上1楼的disco舞厅一直会营业到凌晨2：30，声音吵杂，还有重音鼓点让住在18楼的客人也无法入睡，不可想象低楼层的客人们怎么忍受这种5星级的待遇! 早餐简陋，这个也是我第一次给住过的酒店点评，实在是住得太窝囊了！ 如果有0分得选项，我会毫不犹豫选0分,5月初入住这家酒店 只可以用2个字形容 糟糕 是我见过的最差的5星级 晚上1楼的disco舞厅一直会营业到凌晨2 30 声音吵杂 还有重音鼓点让住在18楼的客人也无法入睡 不可想象低楼层的客人们怎么忍受这种5星级的待遇 早餐简陋 这个也是我第一次给住过的酒店点评 实在是住得太窝囊了 如果有0分得选项 我会毫不犹豫选0分,ChnSentiCorp,0,5.0,5
"电池只能用5个小时!摄像头在晚上基本上不能用,太暗了!除非有大灯照着自己 ,散??差",电池只能用5个小时 摄像头在晚上基本上不能用 太暗了 除非有大灯照着自己 散 差,ChnSentiCorp,0,5.0,5
我于11月22日订购了《杜拉拉升职记》并已通过银行付款，为什么订单下了两周多至今还未到货？,我于11月22日订购了 杜拉拉升职记 并已通过银行付款 为什么订单下了两周多至今还未到货,ChnSentiCorp,0,5.0,5
[心]#东方卫视跨年晚会#[给力]期待#五月天#[嘻嘻][嘻嘻] @我是派大星Z @?墨愁Momo @夏天生火冬取暖_ @小A向前冲,心 嘻嘻 嘻嘻,WEIBO,1,0.1,0
"东西很好,外观也很漂亮,用了一个2000-100的东券，节省了100元，哈哈。我是从这里得到的京东券：http://club.360buy.com/person/rrhrejrc-1-1.html",东西很好 外观也很漂亮 用了一个2000 100的东券 节省了100元 哈哈 我是从这里得到的京东券,ChnSentiCorp,1,5.0,5
[熊猫][嘻嘻][嘻嘻][嘻嘻]@桔子的流年 @堇紫苏,熊猫 嘻嘻 嘻嘻 嘻嘻,WEIBO,1,0.0,0
#游记# 上回来清迈的遗憾是由于清迈的慢节奏让自己变得太慵懒，天天一觉睡到自然醒，没能看到“布施”，所以这次出发前就想着一定要起个大早去瞅瞅这个神圣的场面...... 游记《重返清迈―素贴山下虔诚的布施活动》已上传至博客，http://t.cn/zYefdhG 欢迎围观。[哈哈],上回来清迈的遗憾是由于清迈的慢节奏让自己变得太慵懒 天天一觉睡到自然醒 没能看到 布施 所以这次出发前就想着一定要起个大早去瞅瞅这个神圣的场面 游记 重返清迈 素贴山下虔诚的布施活动 已上传至博客 欢迎围观 哈哈,WEIBO,1,5.0,5
好心眼的巨蟹座，为什么总是被人冤枉[抓狂]不搭理好了[懒得理你]蟹蟹们被人冤枉会如何呢？[委屈],好心眼的巨蟹座 为什么总是被人冤枉 抓狂 不搭理好了 懒得理你 蟹蟹们被人冤枉会如何呢 委屈,WEIBO,0,5.0,5
转眼一个月了，时间过的忒快[泪] //@韩维屏:又去玩了。[酷] //@陈小怪:啊哟！[爱你] //@黑摄会被抢注:献给关心和喜爱猫小D的哥哥姐姐叔叔阿姨 @那年那月nina @XMAN_宗介 @翟猫猫 @李雅雅vivian @陈小怪 @好吧我姓祁 @Lydia_小猫咪,转眼一个月了 时间过的忒快 泪,WEIBO,1,0.4,0
"24元的木须肉居然就那么一点儿，胡萝卜木耳倒是没少放，就是不见肉。,葱花饼居然那么干，跟油饼似的，咬都咬不断。",24元的木须肉居然就那么一点儿 胡萝卜木耳倒是没少放 就是不见肉 葱花饼居然那么干 跟油饼似的 咬都咬不断,WAIMAI,0,5.0,5
没事了，我先去死了[晕],没事了 我先去死了 晕,WEIBO,0,5.0,5
也要考虑用联通号了 //@Mr韩东旭:我是联通的 // @Mr小开开 :[抓狂][抓狂] //  @妖小晶jj  :[睡觉][睡觉] //   @Mr小开开   :这对我们消费者一点都不公平[抓狂],也要考虑用联通号了 抓狂 抓狂 睡觉 睡觉 这对我们消费者一点都不公平 抓狂,WEIBO,0,5.0,5
"骑士辛苦了,不是我吃的不知道",骑士辛苦了 不是我吃的不知道,WAIMAI,1,1.6,2
"我明明注明不吃辣的，还是放了辣椒。都浪费了,很生气！！！",我明明注明不吃辣的 还是放了辣椒 都浪费了 很生气,WAIMAI,0,4.5,4
这本书从结构到情节直至文字都毫无新意，典型的网络文学。如果对小说的要求不高，纯粹是为了解闷或许还能凑合,这本书从结构到情节直至文字都毫无新意 典型的网络文学 如果对小说的要求不高 纯粹是为了解闷或许还能凑合,ChnSentiCorp,0,0.2,0
TMD刚出门车胎瘪了~！！[怒][怒][抓狂]我在这里: #朝阳区# http://t.cn/zOPoRoY,TMD刚出门车胎瘪了 怒 怒 抓狂 我在这里,WEIBO,0,5.0,5
我和孩子都很喜欢的书。画风清新可爱，尤其是翻译的好，句子简洁押韵。我注意了一下，译者大都是我国的一些儿童文学作家，以前就在《幼儿画报》之类的杂志上多次见到他们的名字。我认为这也是这套书最好的地方。和《汤姆小兔》一起买的，相比而言，后者更侧重孩子的心理描写，很细致。但由于采用了第一人称，宝宝有时似乎不是太明白。,我和孩子都很喜欢的书 画风清新可爱 尤其是翻译的好 句子简洁押韵 我注意了一下 译者大都是我国的一些儿童文学作家 以前就在 幼儿画报 之类的杂志上多次见到他们的名字 我认为这也是这套书最好的地方 和 汤姆小兔 一起买的 相比而言 后者更侧重孩子的心理描写 很细致 但由于采用了第一人称 宝宝有时似乎不是太明白,ChnSentiCorp,1,5.0,5
为什么会有一股冲天的腐臭味!那么多好评是水军刷出来的吗,为什么会有一股冲天的腐臭味 那么多好评是水军刷出来的吗,WAIMAI,0,3.1,3
还可以不用优惠卷太贵了,还可以不用优惠卷太贵了,WAIMAI,0,0.2,0
[抓狂]//@陈世卿院士: 【警惕：转基因】【美国26州的民众为了保护孩子和环境，已觉醒抵制转基因，要求立法公开所有转基因农渔牧林业产品、加工食品与保健品、动物饲料与添加剂酵素等、餐厅与公共食堂，以保障人民的选择权、追溯权和选择权】,抓狂 警惕 转基因 美国26州的民众为了保护孩子和环境 已觉醒抵制转基因 要求立法公开所有转基因农渔牧林业产品 加工食品与保健品 动物饲料与添加剂酵素等 餐厅与公共食堂 以保障人民的选择权 追溯权和选择权,WEIBO,0,5.0,5
盖饭好难吃…粥还可以,盖饭好难吃 粥还可以,WAIMAI,0,1.7,2
1.声音效果粗糙 2.机器本身以及屏幕爱吸尘 3.自带的vista home 不实用,1 声音效果粗糙 2 机器本身以及屏幕爱吸尘 3 自带的vista home 不实用,ChnSentiCorp,0,5.0,5
我家这个整面墙的书架是不是非常有改成鞋柜的潜力！！！[太开心][太开心],我家这个整面墙的书架是不是非常有改成鞋柜的潜力 太开心 太开心,WEIBO,1,5.0,5
卷饼挺好～凉拌木耳味道不太对，可能天热有些坏了,卷饼挺好 凉拌木耳味道不太对 可能天热有些坏了,WAIMAI,1,2.8,3
我要的是中辣，给我送的是一点儿辣椒都没有！！！！,我要的是中辣 给我送的是一点儿辣椒都没有,WAIMAI,0,2.1,2
还让不让从小留着短发，没有刘海，没穿过靴子，还捡哥哥衣服穿的女的活啦~~[晕]对了，出嫁前老爹确实语重心长说了一句：赶紧走吧，祸害别人去吧~~[嘻嘻] //@鹿??:给有女儿的朋友,还让不让从小留着短发 没有刘海 没穿过靴子 还捡哥哥衣服穿的女的活啦 晕 对了 出嫁前老爹确实语重心长说了一句 赶紧走吧 祸害别人去吧 嘻嘻,WEIBO,0,1.1,1
我们这儿天天过周一[怒],我们这儿天天过周一 怒,WEIBO,0,1.0,1
快递服务特别好，就是这双重香草拿铁太差劲,快递服务特别好 就是这双重香草拿铁太差劲,WAIMAI,0,1.8,2
受不了，基本隔壁所有的声音都听的一清二楚。因为隔壁没睡，所以我也跟着无法入睡，见过隔音不好的，可没见过如此不好的。听一个出租车司机说这个如家是厂房改造而成的。真是很有疑问：经济型酒店，到底经济了谁？,受不了 基本隔壁所有的声音都听的一清二楚 因为隔壁没睡 所以我也跟着无法入睡 见过隔音不好的 可没见过如此不好的 听一个出租车司机说这个如家是厂房改造而成的 真是很有疑问 经济型酒店 到底经济了谁,ChnSentiCorp,0,5.0,5
不明白为什么机器是六月产的，有部分驱动却不是最新的，无线上网时断时续，上官网更新驱动后正常。续航时间也没有介绍所说的8小时。,不明白为什么机器是六月产的 有部分驱动却不是最新的 无线上网时断时续 上官网更新驱动后正常 续航时间也没有介绍所说的8小时,ChnSentiCorp,0,2.2,2
这是晓晓最喜欢的图画书之一。我猜有两个原因：一则这是讲友情的故事，小孩子最需要伙伴，所以这样的故事能引起共鸣。譬如晓晓就把自己叫“小蓝”，把她的小伙伴小宝叫“小黄”。二则书中的主人公居然是颜色，这也是宝宝生活中比较熟悉的现象，把颜色当作人来讲确实很有创意，颜色的融合就像人们的拥抱，在孩子看来，真的太有趣了。而且，对颜色的认识加深了，真好！,这是晓晓最喜欢的图画书之一 我猜有两个原因 一则这是讲友情的故事 小孩子最需要伙伴 所以这样的故事能引起共鸣 譬如晓晓就把自己叫 小蓝 把她的小伙伴小宝叫 小黄 二则书中的主人公居然是颜色 这也是宝宝生活中比较熟悉的现象 把颜色当作人来讲确实很有创意 颜色的融合就像人们的拥抱 在孩子看来 真的太有趣了 而且 对颜色的认识加深了 真好,ChnSentiCorp,1,5.0,5
好困啊[晕],好困啊 晕,WEIBO,0,4.3,4
"咸,不新鲜,少",咸 不新鲜 少,WAIMAI,0,1.0,1
我是1月6日入住华侨大厦的，来时在车上受了点风寒，入住登记时，不住的打喷嚏，总台服务员立刻关切的询问我是否感冒了？ 最让我感动的是，刚进房间，客房服务员竟然送来了一碗热腾腾的红糖姜水，这种人性化的服务真的让人感到温暖。不愧为泰安市唯一一家四星级酒店， 从酒店到岱庙步行只有五分钟的距离，还有金钥匙服务中心赠送的市区图和泰山地图。 酒店的服务，先于客人开口之前。酒店金钥匙为我们租车、订票，在回到家的第二天，我们还意外的收到了他们的问候的短信，到现在我们还是非常高兴选择了泰山华侨大厦。而且我们还约定，08年的春天带着朋友重游泰山。,我是1月6日入住华侨大厦的 来时在车上受了点风寒 入住登记时 不住的打喷嚏 总台服务员立刻关切的询问我是否感冒了 最让我感动的是 刚进房间 客房服务员竟然送来了一碗热腾腾的红糖姜水 这种人性化的服务真的让人感到温暖 不愧为泰安市唯一一家四星级酒店 从酒店到岱庙步行只有五分钟的距离 还有金钥匙服务中心赠送的市区图和泰山地图 酒店的服务 先于客人开口之前 酒店金钥匙为我们租车 订票 在回到家的第二天 我们还意外的收到了他们的问候的短信 到现在我们还是非常高兴选择了泰山华侨大厦 而且我们还约定 08年的春天带着朋友重游泰山,ChnSentiCorp,1,5.0,5
如果闲着无聊，这本书可以一口气看完，因为读者很想知道到底作者想写些什么，结果是如何。但毕淑敏的文学修养还是差得太远，真正的文学爱好者看此生必定失望，书中所有人的对话如出一辙，毫无个性，绝不会是一本流芳百世的书。作者还不如直接写几个心理分析案例还好过写成文学作品这么牵强。,如果闲着无聊 这本书可以一口气看完 因为读者很想知道到底作者想写些什么 结果是如何 但毕淑敏的文学修养还是差得太远 真正的文学爱好者看此生必定失望 书中所有人的对话如出一辙 毫无个性 绝不会是一本流芳百世的书 作者还不如直接写几个心理分析案例还好过写成文学作品这么牵强,ChnSentiCorp,0,1.3,1
没给我开发票。。呜呜,没给我开发票 呜呜,WAIMAI,0,3.5,3
