raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
1）屏幕看起来不太习惯，就是前排哥们说的字体模糊，拿到售后看了看，结果是这个是亮丽屏，本来就是这样的……建议有条件的哥们先去实体店体验体验； 2）大写字母键有点松动，什么时候再去售后看能不能换换。,1 屏幕看起来不太习惯 就是前排哥们说的字体模糊 拿到售后看了看 结果是这个是亮丽屏 本来就是这样的 建议有条件的哥们先去实体店体验体验 2 大写字母键有点松动 什么时候再去售后看能不能换换,ChnSentiCorp,0,2.9,3
在这样寒冷大风的天气里，等了一下午的奶茶终于到了，已经从热的变成凉的了。但仍感谢骑士的敬业精神！,在这样寒冷大风的天气里 等了一下午的奶茶终于到了 已经从热的变成凉的了 但仍感谢骑士的敬业精神,WAIMAI,1,4.4,4
"好好次！木耳的味道吃不习惯,其他都挺好",好好次 木耳的味道吃不习惯 其他都挺好,WAIMAI,1,2.2,2
回复 @Sunny-弓雪:如果可以吃，对它才是悲剧呀！嘻嘻！[哈哈][哈哈][哈哈] //@Sunny-弓雪:回复@Angelina安琪蜜拉:[失望] 这么让人有食欲的东西竟然不能吃，太杯具了,回复 这么让人有食欲的东西竟然不能吃 太杯具了,WEIBO,0,2.7,3
我希望我爸爸能这么潮 //@冷笑话精选: 酷毙了。。。[哈哈],我希望我爸爸能这么潮 酷毙了 哈哈,WEIBO,1,5.0,5
一个半小时，可以,一个半小时 可以,WAIMAI,0,0.7,1
终于拿到国安年票了，这冰箱贴做得可够糙的[嘻嘻],终于拿到国安年票了 这冰箱贴做得可够糙的 嘻嘻,WEIBO,1,0.1,0
"小说是早就看过的.买来只是为了收藏,可恨的是当当没有用塑料袋包装此书,感觉不是全新一样,而且封底有一条折痕,影响心情.",小说是早就看过的 买来只是为了收藏 可恨的是当当没有用塑料袋包装此书 感觉不是全新一样 而且封底有一条折痕 影响心情,ChnSentiCorp,0,0.5,0
我能说订你家餐都送餐超时吗？我也是醉了,我能说订你家餐都送餐超时吗 我也是醉了,WAIMAI,0,2.6,3
"太屎了这小炒肉,淡的要死,全是肥肉",太屎了这小炒肉 淡的要死 全是肥肉,WAIMAI,0,1.6,2
第一：从预订看酒店和携程。 作为携程的钻石客户，一直以来对预订效率和正确率都比较满意，但本次预订上海世茂皇家艾美酒店感到非常气愤、烦人！由于酒店方出台新的房价政策（连住4晚以上房价），否认本人已确认的订单（连住2晚以上房价），前后和携程交涉不下20次才重新恢复原订单的有效性。虽然此事已得到解决，但反映两个重要问题：一是上海世茂皇家艾美酒店经营不诚信，在携程客服一再确认之下才承认修改过房价政策和同意按照原订单标准收费；二是携程处理客户问题的机制反映迟钝，并有不负责任的表现。 第二：从入住感受看酒店。 1、酒店地理位置相当优越，出门就是南京路步行街，周边都是中、西式餐饮店，这是我看到的唯一优势。 2、酒店坐落的大楼设计很独特，成三角形，酒店大堂位于11楼，以下都是商场，电梯很多却都有指定的起始和到达楼层，从1楼（首层）上有直达电梯，但对于要办登记入住的客人都须先到（L层）办理好手续再转乘，下楼更麻烦，所有都得先到（L层）再转乘。反正住这几酒店三天就是在电梯里转来转去，绝对浪费时间！商务客人勿住！ 2、15楼行政楼层室内结构和布局很别扭，洗脸台在卫生间外使用时难免有水溅在地上很滑，没有悬挂毛巾的地方，这些都能忍受，但床头的位置正对着门，中间只有一个屏风，晚上象躺在门口睡，床垫更是难受！太高太软，睡了第二天起来全身痛！更让人难以忍受的是这个酒店的被子竟然没套被单，而是有一条床单隔着被子，睡到半夜全部弄得乱七八糟！！ 3、房间有很多瓦数很高的灯，研究了很久才知道很多灯都串联在一起，只能同时开启和关闭，绝对浪费能源！ 这就是我住过的房价两千七百多的所谓的皇家行政房，实在是一家性价比极端差的酒店，这样的酒店以后就是免费也不会再住，因为从预订到入住只有很受气、超麻烦、不舒服、不值得的感觉。望后来者三思！,第一 从预订看酒店和携程 作为携程的钻石客户 一直以来对预订效率和正确率都比较满意 但本次预订上海世茂皇家艾美酒店感到非常气愤 烦人 由于酒店方出台新的房价政策 连住4晚以上房价 否认本人已确认的订单 连住2晚以上房价 前后和携程交涉不下20次才重新恢复原订单的有效性 虽然此事已得到解决 但反映两个重要问题 一是上海世茂皇家艾美酒店经营不诚信 在携程客服一再确认之下才承认修改过房价政策和同意按照原订单标准收费 二是携程处理客户问题的机制反映迟钝 并有不负责任的表现 第二 从入住感受看酒店 1 酒店地理位置相当优越 出门就是南京路步行街 周边都是中 西式餐饮店 这是我看到的唯一优势 2 酒店坐落的大楼设计很独特 成三角形 酒店大堂位于11楼 以下都是商场 电梯很多却都有指定的起始和到达楼层 从1楼 首层 上有直达电梯 但对于要办登记入住的客人都须先到 L层 办理好手续再转乘 下楼更麻烦 所有都得先到 L层 再转乘 反正住这几酒店三天就是在电梯里转来转去 绝对浪费时间 商务客人勿住 2 15楼行政楼层室内结构和布局很别扭 洗脸台在卫生间外使用时难免有水溅在地上很滑 没有悬挂毛巾的地方 这些都能忍受 但床头的位置正对着门 中间只有一个屏风 晚上象躺在门口睡 床垫更是难受 太高太软 睡了第二天起来全身痛 更让人难以忍受的是这个酒店的被子竟然没套被单 而是有一条床单隔着被子 睡到半夜全部弄得乱七八糟 3 房间有很多瓦数很高的灯 研究了很久才知道很多灯都串联在一起 只能同时开启和关闭 绝对浪费能源 这就是我住过的房价两千七百多的所谓的皇家行政房 实在是一家性价比极端差的酒店 这样的酒店以后就是免费也不会再住 因为从预订到入住只有很受气 超麻烦 不舒服 不值得的感觉 望后来者三思,ChnSentiCorp,0,5.0,5
红红火火恍恍惚惚何厚铧,红红火火恍恍惚惚何厚铧,WAIMAI,1,3.7,4
漂亮的海豹皮变成光鲜外衣，于心何忍，快看看这有爱的物种，和谐共存不好吗？停止杀戮吧。[泪][泪][泪],漂亮的海豹皮变成光鲜外衣 于心何忍 快看看这有爱的物种 和谐共存不好吗 停止杀戮吧 泪 泪 泪,WEIBO,0,1.2,2
[嘻嘻] 亲，来都太吃最过瘾了！,嘻嘻 亲 来都太吃最过瘾了,WEIBO,1,4.0,4
红会给灾区发的是依云吗？//@wuyongwei: 赞最右，拿用数据说话！//@一毛不拔大师:啊哦[衰]//@今何在: //@绍兴鲁讯：请问一箱饮用水多少瓶？一箱农夫山泉２８瓶，零售价３６元一箱，批发市场２８元一箱，娃哈哈批发价２１元， １９００箱农夫山泉５３２００元，１９００箱娃哈哈３９９００元。,红会给灾区发的是依云吗 赞最右 拿用数据说话 １９００箱农夫山泉５３２００元 １９００箱娃哈哈３９９００元,WEIBO,0,5.0,5
书太小了 拿到手里很是失望本以为会多么精致~~~真的是适合小孩看啊可很小的孩子的又看不懂还不是大人给小孩子讲所以应该精致一点才好价钱还是不太值啊,书太小了 拿到手里很是失望本以为会多么精致 真的是适合小孩看啊可很小的孩子的又看不懂还不是大人给小孩子讲所以应该精致一点才好价钱还是不太值啊,ChnSentiCorp,0,1.0,1
我只用四天时间就读完了这本书，这在我读书生活中是很少见的。虽然这本书从出版至今相去九年，但还是觉得新鲜，从中我也学到了很多的东西。比如国家为什么要对农产品实行保护价收购等等。当然有些观点个人认为不一定很正确，经济学家也不是全能全知的上帝。该书文字生动活泼，读起来完全不觉得深奥，是一本真正意义上的大众经济学。书的印刷质量很好，还配了几幅蛮有意思的插图，是一本好书。,我只用四天时间就读完了这本书 这在我读书生活中是很少见的 虽然这本书从出版至今相去九年 但还是觉得新鲜 从中我也学到了很多的东西 比如国家为什么要对农产品实行保护价收购等等 当然有些观点个人认为不一定很正确 经济学家也不是全能全知的上帝 该书文字生动活泼 读起来完全不觉得深奥 是一本真正意义上的大众经济学 书的印刷质量很好 还配了几幅蛮有意思的插图 是一本好书,ChnSentiCorp,1,5.0,5
[泪]好难过……要不大家给老人凑凑……//@猫扑:[泪],泪 好难过 要不大家给老人凑凑,WEIBO,0,0.6,1
我还以为是剪毛了的博美呢……//@废才8023：[呵呵] //@飞天猪猪瑚：好可爱。。好可爱。。。融化了。[泪],我还以为是剪毛了的博美呢,WEIBO,0,1.5,1
食物干净，包装不错，有点品牌，可以,食物干净 包装不错 有点品牌 可以,WAIMAI,1,5.0,5
我昨天也说了。。。所以从来不在家门口吃饭，好痛苦[抓狂] //@陈晓卿:不是我说的啊，@李小妮 。,我昨天也说了 所以从来不在家门口吃饭 好痛苦 抓狂,WEIBO,0,3.4,3
#闺蜜 台湾 美旅# 垦丁大街 迪迪南洋菜  吃起来[爱你][馋嘴]@王天琦琦琦 我在:http://t.cn/zTtXzGk,闺蜜 台湾 美旅 垦丁大街 迪迪南洋菜 吃起来 爱你 馋嘴 我在,WEIBO,1,3.2,3
词曲编...是要火呀//@陈羽凡：OS：笑声由@陈石cs 倾情演绎[哈哈],词曲编 是要火呀 倾情演绎 哈哈,WEIBO,1,5.0,5
不是吧！！！我狂晕！！！ //@Yeah子健:瀑布汗！！！//@温瑾---karen:一觉醒来，就这样了？！//@北京厨子:[泪] //@懒鱼不惑://@刘旭小同学: 在哪个方向！！？？天呐！,不是吧 我狂晕 在哪个方向 天呐,WEIBO,0,3.3,3
和前两本《姑获鸟之夏》、《魍魉之匣》比起来，翻译的有点不是太习惯，可能还是先入为主，本人还是最喜欢《魍魉之匣》（啊~我也被套在匣子里了）。虽然一直都有一些艰难晦涩的理论，不过这次的知识涉及面更多，幸好我学心理学专业，弗洛伊德理论还能懂一点。可能因为是骷髅而不是鬼魅，所以这次读起来没有上一本过瘾，听说《铁鼠之槛》在4月份出，不知什么时候能买到，很期待，还是会一直追下去。,和前两本 姑获鸟之夏 魍魉之匣 比起来 翻译的有点不是太习惯 可能还是先入为主 本人还是最喜欢 魍魉之匣 啊 我也被套在匣子里了 虽然一直都有一些艰难晦涩的理论 不过这次的知识涉及面更多 幸好我学心理学专业 弗洛伊德理论还能懂一点 可能因为是骷髅而不是鬼魅 所以这次读起来没有上一本过瘾 听说 铁鼠之槛 在4月份出 不知什么时候能买到 很期待 还是会一直追下去,ChnSentiCorp,1,3.8,4
配送超级慢，垃圾！配送超级慢，垃圾！,配送超级慢 垃圾 配送超级慢 垃圾,WAIMAI,0,1.7,2
中分太少啦，吃不饱，女生也有好饭量,中分太少啦 吃不饱 女生也有好饭量,WAIMAI,1,2.3,2
这种人应该绳之以法！国家多年强调普法，但是，可悲的是还有这么多的人不懂法。有些自以为是“大家”的人，居然也不能够了解国家的基本大法。可笑！ //@迟-菲菲:嗯嗯~！我郑重滴道歉，收回我刚才那句话~！这女人连畜生都不屑于理她~！她就是一天生脑残货~！[怒],这种人应该绳之以法 国家多年强调普法 但是 可悲的是还有这么多的人不懂法 有些自以为是 大家 的人 居然也不能够了解国家的基本大法 可笑,WEIBO,0,5.0,5
边框的确是宽；12用1280X800用在文字处理上的话，还是显得眼睛有点累；硬盘分区是脑残人士做的，不过无所谓，到手就换了个320的硬盘,边框的确是宽 12用1280X800用在文字处理上的话 还是显得眼睛有点累 硬盘分区是脑残人士做的 不过无所谓 到手就换了个320的硬盘,ChnSentiCorp,0,0.5,0
按照排行榜买了这本书，想收藏着等女儿长大了讲给她听。结果买回来后，发觉书的印刷质量很差，尤其一股铅味特别的浓烈。简单翻阅了一下故事情节，为免太一般化了吧。怎么受到大家如此追捧呢？是不是成人的眼光与孩子的不同呢？我决定退货了！,按照排行榜买了这本书 想收藏着等女儿长大了讲给她听 结果买回来后 发觉书的印刷质量很差 尤其一股铅味特别的浓烈 简单翻阅了一下故事情节 为免太一般化了吧 怎么受到大家如此追捧呢 是不是成人的眼光与孩子的不同呢 我决定退货了,ChnSentiCorp,0,5.0,5
没什么味儿特别淡没有番茄酱,没什么味儿特别淡没有番茄酱,WAIMAI,0,0.4,0
屏的色彩偏淡。 原以为用正版系统不错，可惜，只有一个分区，非常不方便，太不人性化，打电话给宏基售后问能否帮忙分区，回说须交1百元重装系统。晕！诚心让顾客多掏钱？网上下个XP，用USB光驱，搞掂。,屏的色彩偏淡 原以为用正版系统不错 可惜 只有一个分区 非常不方便 太不人性化 打电话给宏基售后问能否帮忙分区 回说须交1百元重装系统 晕 诚心让顾客多掏钱 网上下个XP 用USB光驱 搞掂,ChnSentiCorp,0,1.1,1
"本来下雨天让人家送应该给好评的。但是。1.可乐里面油汪汪的,也不知道是什么,2.,餐是凉的,可以理解3,.,没有给番茄酱。纸巾4.,发票明明是五十多块钱的。只给了十元发票,在店里面吃很不错。外送怎么这样的差",本来下雨天让人家送应该给好评的 但是 1 可乐里面油汪汪的 也不知道是什么 2 餐是凉的 可以理解3 没有给番茄酱 纸巾4 发票明明是五十多块钱的 只给了十元发票 在店里面吃很不错 外送怎么这样的差,WAIMAI,0,1.2,1
我在Q3前面，您去TT了，唉[泪] //@张语轩815:我都下来了，一会牛仔！看见了吗！哈哈  //@oo六喜oo:一会瞄一下  //@张语轩815:31号[哈哈][哈哈]   //@oo六喜oo:你是几号[嘻嘻],我在Q3前面 您去TT了 唉 泪,WEIBO,0,3.8,4
美中不足就是没有保温箱，显得略微不太专业，夏天还好冬天就容易凉了。其他都不错。,美中不足就是没有保温箱 显得略微不太专业 夏天还好冬天就容易凉了 其他都不错,WAIMAI,0,4.0,4
"你这麻辣烫有点不干净，,这菜里还有虫子",你这麻辣烫有点不干净 这菜里还有虫子,WAIMAI,0,0.3,0
好吃，不过送餐师傅的方向感要加强,好吃 不过送餐师傅的方向感要加强,WAIMAI,1,0.5,5
[衰] 可悲//@吉恩磊:你们他妈的是不是在拿中国人的人命搞技术大跃进？// @冷酷太阳 ：// @谭九荣 ：// @卡喳匪 :没感动，只有愤怒和哀伤。,衰 可悲 没感动 只有愤怒和哀伤,WEIBO,0,5.0,5
青海互助有个小吃狗浇尿…… //@ML那些事儿:南京人都来围观啦[围观] ，南京吃货的世界[太开心] ，让你一次吃个够[给力] 。不是南京的以后去南京旅游也知道去哪里吃了！[鼓掌],青海互助有个小吃狗浇尿 南京吃货的世界 太开心 让你一次吃个够 给力 不是南京的以后去南京旅游也知道去哪里吃了 鼓掌,WEIBO,1,2.6,3
